student_id,age,gender,state,city_tier,college_tier,branch,degree,cgpa,backlog_history,attendance_percentage,primary_language,DSA_problems_solved,GitHub_repos,hackathons_participated,development_projects_count,AI_ML_projects,internships_completed,resume_score,communication_skills,aptitude_score,mock_interview_score,sleep_hours,screen_time,gaming_hours,study_hours_daily,stress_level,burnout_score,gym_frequency,family_income_lpa,self_learning_hours,motivation_level,placement_status,company_type,work_mode,salary_lpa,interview_rounds_cleared,offer_count,joining_delay_months,layoffs_risk_score,AI_tool_usage_frequency,prompt_engineering_skill,AI_fear_score,adaptability_score
STU16904,24,Female,Uttar Pradesh,2,3,Computer Science,BTech,7.66,3,87.1,Java,796,7,5,2,1,2,78,82,74,45,6.3,7.7,0,7.2,35,45,1,9.84,4.1,72,Placed,MNC,Remote,19.93,5,2,4,47,79,70,47,77
STU16905,22,Male,Gujarat,2,2,AI & DS,BE,6.64,2,73.9,Go,662,15,7,5,3,3,96,64,90,100,4.6,4.2,0.1,9.6,66,46,3,8.23,4.8,64,Placed,Startup,Hybrid,16.89,3,3,3,44,10,60,54,53
STU16906,21,Male,Tamil Nadu,3,3,AI & DS,BE,6.82,0,90.4,Java,535,16,4,6,4,4,100,93,52,89,6.6,6.4,3.6,9.7,50,37,1,9.65,4.1,83,Placed,Service-Based,Remote,16.69,3,1,3,44,61,84,55,75
STU16907,23,Female,West Bengal,2,1,Mechanical,BE,8.05,0,89.4,Python,618,24,4,10,7,4,100,99,77,53,6.7,6.6,0.9,5.4,49,31,0,17.57,5.5,64,Placed,Startup,Onsite,25.81,2,3,4,31,53,97,64,57
STU16908,22,Male,Delhi,3,2,Electronics,BE,7.39,0,71.6,Java,546,36,4,10,5,6,100,86,92,83,7.5,6.9,3.6,8.3,100,55,2,20.36,6.5,69,Placed,MNC,Onsite,19.24,3,2,3,54,69,52,73,50
STU16909,21,Male,Karnataka,1,2,Mechanical,BE,7.22,0,84,Java,540,14,2,3,0,2,79,78,70,55,7.1,5.7,0.2,9.3,90,64,2,3.37,4.2,83,Placed,Startup,Onsite,15.56,5,2,2,56,36,50,52,54
STU16910,21,Male,Maharashtra,2,2,Mechanical,MCA,8.07,0,80.7,C++,859,9,3,3,1,2,78,69,58,75,6.6,8.1,4.3,9.2,75,38,2,2.69,3.6,55,Placed,MNC,Hybrid,19.55,3,1,3,55,51,55,44,72
STU16911,21,Male,Tamil Nadu,2,3,Mechanical,BTech,6.71,2,94.4,Java,272,24,0,6,2,4,84,85,76,88,5.3,9.4,0.8,6.1,62,37,4,8.55,4.9,60,Placed,Startup,Onsite,18.6,5,2,4,50,48,76,71,72
STU16912,20,Male,West Bengal,2,1,Electronics,BTech,8.29,2,90.9,Rust,792,18,3,4,0,1,72,94,89,80,6.4,7,3.5,7.9,25,33,4,8.24,4,59,Placed,MNC,Remote,19.7,5,2,5,47,44,58,41,78
STU16913,24,Female,Uttar Pradesh,3,1,AI & DS,BE,8.76,0,99,JavaScript,653,24,3,10,3,6,100,71,72,83,7.2,4.5,3.8,10.3,57,42,2,6.7,6.3,73,Placed,Service-Based,Remote,23.93,5,1,4,11,85,58,67,83
STU16914,20,Male,Gujarat,3,2,Civil,MCA,8.54,1,78.6,Rust,763,5,3,3,0,1,45,88,91,86,5.9,8.7,0.9,8,50,50,4,6,3.3,68,Placed,Service-Based,Hybrid,17.21,5,2,0,54,71,51,10,64
STU16915,22,Female,West Bengal,2,3,Mechanical,BE,6.58,0,61.1,Java,510,13,5,4,2,2,83,77,82,81,5.5,7.1,1.3,9.7,64,69,1,4.11,2.9,83,Placed,Startup,Remote,18.47,1,1,2,32,76,61,54,39
STU16916,22,Male,Gujarat,3,1,Mechanical,MCA,8.06,0,69.1,Python,610,7,1,3,2,0,53,100,82,85,4.9,8.5,1.9,7.4,56,52,6,12.79,3.2,76,Placed,Startup,Remote,19.15,4,3,2,40,87,53,31,95
STU16917,20,Male,Delhi,3,1,AI & DS,BTech,6.73,1,73.3,C++,637,13,1,6,0,2,86,87,92,59,6.8,3.4,3.6,8,36,41,2,5.28,5.3,55,Placed,MNC,Hybrid,19.64,2,1,4,43,55,45,12,58
STU16918,25,Male,Uttar Pradesh,1,3,Computer Science,MCA,6.61,0,63.4,Python,612,17,2,7,4,5,100,88,84,78,7.2,6.1,1.8,9.1,48,36,4,9.48,5.2,65,Placed,Startup,Hybrid,20.03,1,3,1,45,37,64,23,69
STU16919,24,Male,Maharashtra,3,3,Mechanical,MCA,7.54,2,62,C++,584,47,0,14,4,6,100,94,100,93,6.9,9.6,2.9,9.9,76,59,0,11.84,4.7,57,Placed,Startup,Onsite,26.68,4,2,3,16,33,59,14,98
STU16920,24,Male,Uttar Pradesh,2,2,Mechanical,BTech,8.73,0,70.2,Python,713,10,6,3,0,1,65,74,100,76,6.4,6.8,0.7000000000000001,11.6,52,59,0,4.02,4.3,60,Placed,MNC,Remote,18.85,3,2,5,30,84,49,23,73
STU16921,23,Male,Tamil Nadu,1,2,Information Technology,BE,7.11,0,91.5,Go,554,22,3,8,2,2,86,100,83,89,6.5,9.9,3.8,7.8,33,56,1,2.38,3.7,72,Placed,Startup,Onsite,18.89,4,1,1,36,23,60,100,36
STU16922,21,Male,Karnataka,2,3,Electronics,MCA,7.9,0,73,Go,502,17,0,8,5,1,100,89,88,73,7.4,8.8,0,5.3,69,37,0,3.33,3.4,80,Placed,MNC,Remote,17.04,5,3,2,43,61,97,51,51
STU16923,25,Female,Tamil Nadu,2,2,Civil,MCA,6.92,1,74.5,Python,601,27,1,11,4,6,100,100,78,89,5.7,8.7,1.2,5.2,66,59,2,7.39,4.9,61,Placed,Service-Based,Onsite,19.76,5,2,3,44,59,55,52,80
STU16924,23,Male,West Bengal,2,3,Electronics,BE,8.14,0,76.8,C++,744,12,6,3,1,2,67,96,78,72,7,8.3,5.5,7.5,63,27,5,11.56,4.3,81,Placed,Service-Based,Remote,16.57,4,3,4,38,78,70,44,82
STU16925,25,Male,Tamil Nadu,2,2,Electronics,BTech,8.23,0,80.6,C++,622,23,1,10,5,4,100,80,65,97,6.3,3.4,2.7,7.6,61,43,5,9.41,3.6,60,Placed,Startup,Onsite,23.82,1,3,5,41,41,47,52,49
STU16926,22,Other,Gujarat,2,2,Information Technology,MCA,7.01,0,69.8,Go,503,30,5,8,4,8,100,97,97,67,6,7.6,0,7.7,47,70,1,7.26,8,71,Placed,Startup,Remote,25.21,1,2,1,51,42,52,13,65
STU16927,21,Male,Telangana,2,3,AI & DS,MCA,6.06,0,72.3,Rust,754,8,3,4,0,3,100,78,47,73,8,5.8,3.4,6.6,100,44,5,1.08,3.2,61,Placed,MNC,Remote,14.86,4,3,4,50,66,51,45,59
STU16928,24,Female,Telangana,3,3,Civil,MCA,7.63,0,82.8,Python,610,21,3,5,2,1,75,86,56,100,6.7,5.5,1.2,8.7,37,31,1,11.77,3.2,86,Placed,Product-Based,Onsite,20.19,5,3,3,29,44,62,24,45
STU16929,20,Female,Maharashtra,1,3,Information Technology,BE,7.99,0,74.7,Rust,667,34,5,13,5,6,100,80,82,96,6.3,8.8,0,8.8,61,32,5,18.6,6.9,84,Placed,Service-Based,Remote,23.82,4,2,3,22,17,57,44,68
STU16930,25,Male,Telangana,3,2,Civil,BTech,7.14,0,81.5,Python,558,22,6,7,4,6,100,97,77,96,7,8.5,0,8,47,35,1,5.3,5.2,83,Placed,Service-Based,Hybrid,22.1,5,1,0,39,78,66,22,83
STU16931,20,Female,Uttar Pradesh,1,3,Information Technology,MCA,7.65,0,91.2,Python,549,14,3,4,0,0,60,91,85,73,4.4,9.2,2.6,7.7,76,73,2,8.18,3.3,74,Placed,Startup,Remote,16.54,2,3,0,28,94,66,71,42
STU16932,21,Female,Karnataka,3,3,Computer Science,MCA,6.43,0,84.2,C++,590,23,0,8,4,1,85,81,100,100,7.4,6.8,2.7,7.7,48,0,6,12.2,2.5,65,Placed,Product-Based,Remote,17.81,2,3,0,48,85,72,74,85
STU16933,24,Male,Karnataka,1,1,Computer Science,BE,8.78,0,83.8,Python,710,20,0,7,1,4,100,95,66,67,6.1,8,1.5,6.9,46,74,6,14,4.9,50,Placed,Startup,Onsite,21.9,4,1,1,40,54,56,63,48
STU16934,23,Male,Uttar Pradesh,2,3,Information Technology,MCA,6.98,0,63.7,Java,661,26,4,7,5,4,86,97,75,89,5.9,6.7,2.4,10.8,40,70,2,1,3.4,73,Placed,MNC,Onsite,22.89,3,2,2,53,17,58,65,56
STU16935,21,Male,Karnataka,3,3,AI & DS,MCA,8.56,0,95.4,Rust,772,6,2,6,0,3,100,78,94,88,5.8,6.4,1.7000000000000002,7.7,37,24,3,17.34,4.9,80,Placed,MNC,Hybrid,21.58,5,1,0,20,22,43,17,52
STU16936,25,Male,Uttar Pradesh,3,2,Information Technology,BTech,7.47,0,72.9,JavaScript,630,25,3,10,4,5,90,100,100,95,6.2,6.5,3.9,9.6,52,21,5,7.8100000000000005,3.1,53,Placed,Service-Based,Hybrid,21.26,4,1,0,30,26,61,44,62
STU16937,24,Male,Uttar Pradesh,1,2,Mechanical,BTech,8.99,0,81.1,Python,775,32,4,12,3,6,100,92,68,83,7,5.6,0,7.5,46,27,6,10.46,6.2,54,Placed,Startup,Onsite,24.11,3,2,5,23,50,80,78,63
STU16938,25,Male,Maharashtra,2,3,Computer Science,BE,7.41,0,85.1,JavaScript,826,18,2,6,2,2,67,100,88,93,7.3,6.4,0.6000000000000001,7.8,38,53,5,19.09,2.6,54,Placed,Service-Based,Remote,20.01,3,2,4,32,100,77,72,70
STU16939,24,Female,Maharashtra,3,3,Information Technology,BTech,6.22,0,67.5,Python,594,25,2,7,2,2,61,89,77,93,6.1,9.1,3,7.2,56,84,2,9.52,4.3,83,Placed,MNC,Hybrid,16.21,5,2,5,17,83,59,18,69
STU16940,24,Male,Uttar Pradesh,3,2,Information Technology,BTech,6.69,0,97.8,Rust,619,0,3,3,3,2,100,55,59,62,5.5,5.3,2.8,4.2,19,55,0,14.12,3,85,Placed,Product-Based,Hybrid,15.18,2,2,0,34,51,49,72,93
STU16941,23,Male,Delhi,1,2,Civil,BE,7.49,0,79.3,Go,642,11,3,4,1,0,78,88,87,75,7.4,8,3.3,7.2,46,0,5,17.26,1.6,46,Placed,Service-Based,Onsite,17.58,4,1,4,39,92,42,45,60
STU16942,24,Male,Delhi,2,3,Information Technology,MCA,6.37,2,79.3,Rust,577,36,4,11,6,6,100,90,77,89,7.1,5,0.6000000000000001,7.5,53,14,0,4.9,5.2,78,Placed,Product-Based,Hybrid,21.42,4,1,1,37,83,81,47,70
STU16943,20,Female,Uttar Pradesh,3,3,Electronics,BTech,7.82,0,78.9,Python,648,17,2,8,4,2,88,100,71,67,5.3,5.9,0,8.1,47,64,1,2.21,3.4,74,Placed,Product-Based,Hybrid,15.59,2,1,3,41,67,88,46,91
STU16944,21,Female,Delhi,2,2,Computer Science,BE,5.55,1,74.9,Go,292,14,2,6,4,1,82,77,67,88,6.1,5.2,1.7000000000000002,6,43,34,0,9.55,2.1,78,Placed,Product-Based,Onsite,14.17,4,2,5,8,46,87,47,82
STU16945,21,Male,Delhi,3,3,Information Technology,MCA,6.4,0,67.5,Python,667,18,2,1,0,3,100,86,93,92,7.4,6.9,2.8,6.1,72,51,3,7.32,3.8,66,Placed,Startup,Remote,16.2,3,1,4,70,27,63,52,90
STU16946,22,Female,Karnataka,2,2,Mechanical,BE,9.48,0,85.7,JavaScript,545,28,0,10,5,4,100,80,88,47,6,10,1.4,8.9,31,0,1,4.8,5.3,91,Placed,Startup,Hybrid,27.21,5,2,0,59,60,80,27,49
STU16947,20,Male,Gujarat,2,2,Civil,MCA,7.11,0,64.4,Python,865,4,2,3,0,0,57,92,73,77,5.4,7.7,2.5,4.7,66,45,4,1,3.2,74,Placed,Startup,Hybrid,16.94,3,3,4,44,66,51,85,58
STU16948,22,Male,Gujarat,2,3,Mechanical,MCA,6.47,2,83,Java,563,6,2,5,0,2,83,100,78,100,7.5,6.5,3.2,9.1,80,38,1,6.02,4.1,41,Placed,Product-Based,Onsite,16.45,4,3,0,21,78,68,38,68
STU16949,23,Male,Telangana,3,2,AI & DS,BE,8.19,0,76.2,JavaScript,895,13,3,6,6,5,100,89,70,88,6.8,9,5.3,8.2,59,39,0,11.67,4.9,64,Placed,Service-Based,Onsite,25.58,2,1,5,36,53,74,50,85
STU16950,22,Female,West Bengal,3,3,AI & DS,MCA,8.38,2,80.7,Java,716,24,0,9,6,3,92,98,75,86,5.6,8,1.3,8.4,57,10,3,10.48,4.7,72,Placed,Product-Based,Hybrid,22.65,1,3,0,6,100,91,56,44
STU16951,24,Female,Uttar Pradesh,3,3,Mechanical,BTech,8.17,0,86.3,Go,705,37,1,10,5,3,89,83,84,81,7,7.7,2.7,8.5,42,42,2,22.25,3,55,Placed,Product-Based,Onsite,23.16,1,3,0,31,74,61,71,75
STU16952,25,Female,Telangana,1,3,Computer Science,BE,7.13,0,80.7,C++,691,35,4,11,5,4,99,93,95,82,5.8,5.2,5,6.7,20,29,5,9.11,4.7,51,Placed,Product-Based,Hybrid,19.51,1,2,5,6,48,67,45,80
STU16953,22,Male,Delhi,1,1,Civil,BE,8.04,0,78.8,Rust,686,8,0,1,0,1,71,100,70,63,4.9,10,3.5,7.5,53,66,3,16.1,4.5,98,Placed,Startup,Remote,18.96,2,3,2,57,70,52,58,61
STU16954,24,Male,Delhi,2,1,Civil,MCA,7.38,0,69.3,C++,709,2,2,3,0,1,64,81,75,83,6.3,8.2,2.4,4.7,57,30,6,5.54,5,86,Placed,MNC,Remote,16.31,5,2,0,11,47,58,48,70
STU16955,21,Female,Karnataka,2,2,Mechanical,MCA,8.63,1,72.3,C++,561,16,0,4,1,1,62,93,84,87,5.8,6.5,0,7.9,56,45,3,18.24,1.8,57,Placed,MNC,Onsite,17.85,2,2,4,50,67,60,57,36
STU16956,21,Male,Gujarat,3,3,Civil,BE,7.82,0,85.9,JavaScript,441,30,4,6,4,4,84,100,100,84,5.4,5.2,3.5,6.3,45,32,4,1,5.9,67,Placed,Product-Based,Remote,23.67,2,1,0,31,70,64,21,76
STU16957,21,Female,Delhi,2,3,Electronics,BE,7.12,0,51.6,Rust,528,17,2,5,2,2,83,93,88,88,7.1,7.4,4.3,7.2,36,18,0,6.92,4.1,67,Placed,Startup,Remote,10.88,5,2,3,36,85,60,39,43
STU16958,22,Male,Maharashtra,3,2,Information Technology,BE,7.88,1,61.4,C++,434,18,5,7,0,1,66,78,98,80,4.4,7.3,1.4,8.8,82,38,4,4.23,2.8,88,Placed,Service-Based,Hybrid,15.63,5,3,3,41,51,62,29,59
STU16959,22,Male,Karnataka,1,2,Mechanical,MCA,8.23,1,83.7,C++,539,28,5,11,6,7,100,74,100,80,5.3,4.5,4.3,7.2,41,37,0,8.26,8,57,Placed,Product-Based,Remote,28,3,2,5,23,51,56,33,64
STU16960,21,Female,Tamil Nadu,2,3,AI & DS,MCA,6.71,1,68.5,C++,534,19,5,5,2,3,100,87,100,68,5.3,7.7,4.7,5.5,55,49,2,9.78,4.6,63,Placed,MNC,Hybrid,18.63,4,2,3,28,58,59,39,60
STU16961,22,Female,Uttar Pradesh,1,3,Mechanical,BE,6.4,0,94.9,JavaScript,620,36,0,10,5,3,89,88,73,67,3.9,3.7,1.2,5.9,77,65,2,7.41,3.2,68,Placed,MNC,Onsite,22.09,3,2,1,53,53,57,37,75
STU16962,20,Other,Tamil Nadu,2,2,Information Technology,BE,8.64,3,86.5,C++,522,30,2,9,2,5,99,100,96,88,5.3,4.5,2.3,7,39,63,0,7.7,2.4,66,Placed,Product-Based,Onsite,23.66,4,1,2,36,50,69,33,74
STU16963,20,Male,Karnataka,1,3,Civil,BTech,7.42,0,83,C++,622,17,4,5,0,2,71,69,77,66,5.9,9.4,2.3,7.1,94,50,2,6.2,2.6,61,Placed,Startup,Hybrid,15.31,4,1,1,35,35,41,72,58
STU16964,23,Male,Gujarat,2,3,AI & DS,MCA,6.99,1,90.2,JavaScript,658,21,3,6,7,2,99,65,99,79,6.1,6.5,0.9,7.4,63,44,5,9.26,2.8,100,Placed,Startup,Onsite,15.14,5,3,2,61,60,85,59,84
STU16965,22,Female,Gujarat,3,3,AI & DS,BTech,7.57,0,61.3,JavaScript,629,1,2,4,3,2,62,83,54,72,7.2,8.7,3.2,9.1,45,38,4,12.27,2.1,75,Placed,Product-Based,Hybrid,17.14,4,3,5,27,91,69,69,58
STU16966,20,Male,West Bengal,3,2,Electronics,MCA,6.66,0,71.5,Go,786,18,1,7,2,6,100,88,72,87,7.7,5.4,0,7.4,48,59,1,18.41,6,67,Placed,Service-Based,Onsite,22.95,3,3,1,55,62,52,44,39
STU16967,23,Male,Delhi,2,3,Civil,BE,7.95,3,74.6,Java,604,30,2,7,4,3,93,78,97,74,6.8,7.6,2.6,7.1,49,60,3,6.5600000000000005,4.7,75,Placed,Service-Based,Onsite,22.93,4,2,5,49,41,77,0,65
STU16968,23,Female,Delhi,2,3,AI & DS,BTech,7.02,0,70.5,Go,531,35,1,9,1,3,96,67,75,88,7,8.7,2.1,8.7,65,54,2,13.35,4.5,78,Placed,Startup,Remote,17.17,3,2,2,26,72,26,69,45
STU16969,21,Male,Karnataka,3,2,Civil,BTech,7.36,1,86.7,C++,610,27,0,8,3,5,100,87,70,64,6.7,7.9,2.8,7.4,91,47,4,3.8,4.2,53,Placed,Service-Based,Remote,19.61,4,2,4,73,72,70,48,62
STU16970,23,Female,Uttar Pradesh,3,3,Computer Science,MCA,5,1,79.3,JavaScript,643,32,4,7,4,3,100,55,90,77,5,4.6,5.5,2.9,78,61,3,5.49,3.4,59,Placed,Product-Based,Remote,15.76,4,3,1,37,41,58,55,67
STU16971,25,Male,Gujarat,3,3,AI & DS,BE,7.76,0,83.4,Java,784,21,4,8,3,3,99,96,79,100,5.6,12.7,5.3,6.3,40,40,2,7.6,4.5,75,Placed,Product-Based,Onsite,20.78,4,1,0,31,50,42,2,69
STU16972,24,Other,Maharashtra,3,2,AI & DS,MCA,5.53,1,91.6,Go,592,17,0,5,1,2,100,96,77,95,6.1,5.8,2.7,7.3,60,42,3,16.41,2.7,55,Placed,Startup,Hybrid,13.47,2,2,3,24,73,72,59,77
STU16973,21,Male,West Bengal,3,2,AI & DS,MCA,6.74,2,90.5,Python,732,20,5,8,5,4,83,85,78,68,5.8,7.9,3.3,8.8,74,48,3,5.39,5.1,92,Placed,Startup,Remote,21.07,5,3,0,11,56,90,32,73
STU16974,23,Male,West Bengal,2,2,Civil,BTech,7.67,0,87.4,Java,567,26,0,7,0,2,67,76,89,92,5.7,7.6,3.6,8.1,63,25,0,16.4,3.1,60,Placed,MNC,Hybrid,20.08,1,3,0,38,80,48,58,49
STU16975,21,Male,Tamil Nadu,1,1,AI & DS,BTech,7.53,0,83,Rust,539,11,3,3,2,3,93,92,71,91,5,6.5,0,4.9,67,57,2,12.62,3.8,75,Placed,Startup,Onsite,14.68,5,1,3,38,34,62,38,60
STU16976,25,Female,Maharashtra,2,2,AI & DS,MCA,8.19,1,76.4,C++,814,22,1,9,1,3,99,87,84,90,6.7,6.9,0,9.8,64,31,4,7.78,0.9,76,Placed,Service-Based,Remote,18.13,1,2,1,40,51,19,67,48
STU16977,24,Female,Tamil Nadu,2,3,Mechanical,BE,7.15,3,58.5,Rust,580,8,0,4,4,3,73,92,100,80,5.4,6.8,2.2,5.9,38,76,6,8.47,3.1,51,Placed,Product-Based,Hybrid,20.5,5,2,4,62,33,71,55,55
STU16978,22,Male,Maharashtra,3,3,Electronics,BE,6.84,0,86.9,Rust,723,7,0,1,0,1,49,92,83,82,7.4,6.8,1.5,7.9,55,30,5,9.47,3.2,66,Placed,MNC,Remote,19.28,5,1,4,34,83,26,52,64
STU16979,22,Female,West Bengal,2,3,Computer Science,MCA,6.34,0,86.9,Java,481,7,1,2,0,2,60,85,77,79,7.1,9.1,3.5,7.1,57,35,6,4.86,3.9,60,Placed,Product-Based,Remote,12.56,1,2,0,34,38,33,54,47
STU16980,21,Male,Gujarat,3,2,AI & DS,BE,6.59,0,94.5,JavaScript,596,21,4,7,2,4,90,72,93,72,5.7,8.6,5.5,7.7,49,59,4,5.36,6.2,65,Placed,Product-Based,Onsite,18.01,1,2,2,33,41,63,75,65
STU16981,25,Male,Telangana,3,3,AI & DS,MCA,7.73,2,74.7,Java,812,18,1,4,2,0,69,94,92,83,7.6,6.8,3.7,9.1,53,38,0,10.99,1.7000000000000002,79,Placed,Service-Based,Remote,18.68,5,2,4,38,46,56,88,65
STU16982,21,Female,Gujarat,2,1,Civil,MCA,7.96,1,66.4,JavaScript,461,18,4,4,0,2,85,100,47,91,6.7,5.4,6,6.6,47,61,3,2.73,3.3,60,Placed,Service-Based,Hybrid,19.48,4,1,1,24,47,63,47,47
STU16983,22,Female,Gujarat,2,2,Electronics,BE,8.3,3,99.3,Java,814,1,2,2,0,0,42,83,74,80,6.6,8,2.1,7.3,84,60,1,9.6,2.2,71,Placed,MNC,Remote,21.34,5,1,5,24,88,23,0,56
STU16984,20,Male,Telangana,2,3,Civil,MCA,8.62,0,84.4,C++,896,29,5,7,3,4,89,99,86,83,8.8,10.2,0.7000000000000001,7.9,50,12,6,7.48,5.1,41,Placed,Service-Based,Hybrid,22.87,4,1,3,62,50,49,36,67
STU16985,21,Male,Telangana,1,3,Electronics,BE,7.43,0,99.5,JavaScript,736,26,2,8,5,3,89,96,96,94,6.9,9.2,0,7.7,65,56,4,7.49,3.5,88,Placed,Startup,Remote,17.48,2,3,4,55,59,38,24,67
STU16986,23,Male,Tamil Nadu,3,2,Computer Science,BE,6.26,0,72.7,Go,657,28,3,9,4,5,97,92,55,100,5.6,7.4,0.30000000000000004,9.2,94,49,6,8.38,6.8,83,Placed,MNC,Hybrid,20.98,5,1,0,41,47,49,33,56
STU16987,21,Male,Maharashtra,2,3,Computer Science,MCA,7.83,0,81.2,Rust,668,9,0,5,1,3,74,86,81,87,6.1,10.6,0,10.9,21,48,3,12.95,4.5,78,Placed,Product-Based,Hybrid,16.36,5,1,0,53,72,62,33,46
STU16988,24,Male,Delhi,2,1,AI & DS,BE,9.18,0,83.6,Rust,727,21,3,8,3,5,100,100,100,86,5,7.3,3.4,8,29,54,2,12.94,2.1,92,Placed,Product-Based,Remote,22.81,5,1,4,20,33,44,24,92
STU16989,23,Male,Uttar Pradesh,2,3,Computer Science,BE,6.84,0,89,Java,566,4,5,5,4,1,77,82,91,98,6.2,3.4,3.2,11.1,51,38,0,8.1,2.7,80,Placed,Startup,Onsite,16.5,5,3,1,31,89,78,72,69
STU16990,23,Male,West Bengal,2,3,Information Technology,BE,6.71,0,88,Python,648,27,5,9,5,3,81,74,55,78,5.3,8.5,1.6,7,61,32,2,8.33,4.3,90,Placed,MNC,Remote,18.14,1,1,2,26,94,67,66,74
STU16991,20,Female,Gujarat,2,2,Electronics,BE,7.34,0,70.1,Rust,600,55,3,16,9,8,100,78,100,70,6.2,8.2,1.5,12,44,16,4,16.62,7,72,Placed,Service-Based,Hybrid,28.76,1,1,0,20,53,98,76,56
STU16992,24,Male,West Bengal,2,3,Information Technology,BE,8.23,2,86.4,Java,520,31,3,11,6,6,100,66,69,99,7.8,12.6,4,5.7,35,17,0,10.58,5.8,83,Placed,Service-Based,Remote,18.1,5,2,5,23,56,62,64,42
STU16993,20,Male,Gujarat,3,2,Electronics,MCA,8.32,0,81.4,Python,835,6,3,3,0,1,71,100,78,92,6.3,6.7,4.1,9.7,47,37,0,9.4,0.30000000000000004,97,Placed,Service-Based,Remote,18.42,2,3,3,52,52,59,33,72
STU16994,23,Male,West Bengal,3,2,Electronics,BE,7.87,3,69.4,Python,724,23,0,7,3,3,94,97,100,76,6.8,9.2,2.8,7.7,81,56,3,8.48,5.5,60,Placed,Startup,Remote,18.22,1,1,5,45,100,68,34,49
STU16995,21,Male,Uttar Pradesh,1,1,Computer Science,MCA,9.02,1,79.7,Python,553,30,2,10,5,6,100,100,81,94,5.7,6.4,1.9,7.8,39,39,6,10.18,5.4,89,Placed,Product-Based,Onsite,26.85,1,3,0,17,43,74,63,46
STU16996,20,Male,Gujarat,3,1,Electronics,BE,8.87,0,82.5,C++,731,26,0,7,1,1,84,89,100,45,6.1,7.4,2.5,8.3,25,46,6,16.19,1.8,86,Placed,Service-Based,Remote,21.52,1,2,0,46,78,44,86,70
STU16997,25,Female,West Bengal,1,1,AI & DS,BTech,6.16,0,82.3,JavaScript,547,25,4,9,2,4,100,73,49,79,6.6,9.1,1.3,2.8,47,28,1,3.16,5.9,76,Placed,Startup,Remote,19.03,4,3,5,2,94,64,20,33
STU16998,25,Female,Gujarat,2,2,Information Technology,MCA,7.26,0,79.9,Python,662,11,4,3,0,1,67,80,83,55,4.4,9.2,4,8.3,22,35,3,9.92,3.1,100,Placed,Startup,Remote,13.4,2,2,2,45,64,27,23,44
STU16999,20,Male,Tamil Nadu,3,2,Electronics,BE,7.23,0,91.9,C++,642,30,6,11,5,4,100,84,70,66,4.7,7.7,0.7000000000000001,5.8,62,65,4,9.14,2.2,86,Placed,Service-Based,Hybrid,24.34,3,3,1,28,38,68,41,59
STU17000,22,Male,Uttar Pradesh,3,3,AI & DS,BTech,6.68,1,71.4,JavaScript,540,19,3,7,4,4,89,90,74,79,4.9,9.3,3.1,4.4,43,28,5,5.36,2.1,100,Placed,Product-Based,Onsite,17.91,2,3,3,44,48,93,27,56
STU17001,22,Female,Tamil Nadu,3,2,Civil,BE,7.84,0,68.8,C++,807,29,3,9,5,5,100,96,100,80,6.3,6.3,3.3,8.1,93,82,6,9.93,4.7,100,Placed,Startup,Onsite,24.74,2,1,2,32,36,63,50,59
STU17002,25,Male,Telangana,1,2,Civil,BE,7.38,1,78.3,Python,624,11,0,4,4,0,62,77,68,100,7.4,5.1,6.3,8.8,68,34,1,11.44,2.4,58,Not Placed,,,0,0,0,0,54,59,65,68,52
STU17003,23,Male,West Bengal,2,3,Information Technology,MCA,7.29,0,89.3,C++,523,9,0,5,5,3,100,100,90,85,8,9.3,1.4,7.5,87,45,2,9.66,3.2,48,Placed,MNC,Onsite,19.88,1,1,0,26,92,74,42,95
STU17004,25,Other,Karnataka,1,2,Electronics,MCA,8.31,1,77.3,Java,768,17,4,3,0,1,60,94,100,87,5.4,5.5,3.7,7.6,44,68,6,15.52,2.6,50,Placed,Service-Based,Onsite,20.2,1,3,2,52,73,31,57,66
STU17005,22,Male,Gujarat,1,2,Mechanical,BE,6.82,0,66,Rust,577,28,4,9,1,4,100,86,90,80,6.1,8.6,1,7.9,69,43,5,7.51,4.4,92,Placed,Product-Based,Onsite,17.44,5,1,1,27,77,43,22,54
STU17006,24,Male,Tamil Nadu,2,3,Mechanical,BTech,8.18,0,79.1,Go,905,30,4,8,3,3,79,100,100,57,5.5,7.5,4.9,9.5,37,31,3,4.14,3.9,68,Placed,Product-Based,Remote,26.9,3,2,5,33,70,48,32,49
STU17007,25,Female,Gujarat,2,3,Civil,MCA,6.58,0,97.6,JavaScript,599,11,2,4,0,3,100,73,76,96,3.5,6.7,1.9,9,56,53,0,3.89,2.5,55,Not Placed,,,0,0,0,0,45,80,31,77,62
STU17008,20,Male,Delhi,2,3,Electronics,MCA,6.51,0,74.1,Go,665,19,0,9,5,4,100,69,91,94,6.1,5,2.1,5.6,53,38,6,8.48,4.8,67,Placed,Startup,Remote,22.2,5,3,3,20,68,82,65,64
STU17009,22,Female,Karnataka,3,3,Mechanical,MCA,7.23,1,79,Python,547,22,0,7,5,4,89,76,84,100,5.7,5.6,3.1,6.4,70,61,3,5.77,4.1,67,Placed,Startup,Hybrid,19.23,1,2,3,27,27,30,66,83
